,src_sent,pred_sent,reference_nbv,reference_nlth,reference_naa,reference_nvi,bleu_score
3534,"""e lhe fez oração, e Deus se aplacou para com ele, e ouviu a sua súplica, e o tornou a trazer a Jerusalém, ao seu reino; então, reconheceu Manassés que o SENHOR é Deus.""
","""e lhe fez oração, e Deus se aplacou para com ele, e ouviu a sua súplica, e Manassés reconheceu que o SENHOR é Deus.""
","""E quando ele orou, o SENHOR ouviu, teve misericórdia dele, e respondeu ao seu pedido, levando-o de volta a Jerusalém e a seu reino! Então Manassés reconheceu finalmente que o SENHOR era realmente Deus!""
","""Deus ouviu a sua oração e atendeu o seu pedido, deixando que ele voltasse para Jerusalém e fosse rei de novo. Aí Manassés declarou que o SENHOR é Deus.""
","""Orou ao SENHOR, e o SENHOR se tornou favorável para com ele, atendeu-lhe a súplica e o fez voltar para Jerusalém, ao seu reino. Então Manassés reconheceu que o SENHOR é Deus.""
","""Quando ele orou, o SENHOR o ouviu e atendeu o seu pedido e o trouxe de volta a Jerusalém e a seu reino. E assim Manassés reconheceu que o SENHOR é Deus.""
",39.19505399014115
3535,"""e o guardareis até ao décimo quarto dia deste mês, e todo o ajuntamento da congregação de Israel o sacrificará à tarde.""
","""o dia do décimo dia do décimo dia do décimo dia do décimo dia de Israel o sacrificará à tarde.""
","""Guardem o animal até o décimo quarto dia do mês. Nesse dia, no fim da tarde, toda a comunidade de Israel matará seu cordeiro ou cabrito.""
","""Vocês o guardarão até o dia catorze deste mês, e na tarde desse dia todo o povo israelita matará os animais.""
","""Vocês guardarão o cordeiro até o décimo quarto dia deste mês, e todo o ajuntamento da congregação de Israel o matará no crepúsculo da tarde.""
","""Guardem-no até o décimo quarto dia do mês, quando toda a comunidade de Israel irá sacrificá-lo, ao pôr do sol.""
",8.48528551644497
3536,"""Dos filhos de Rúben, e dos gaditas, e da meia tribo de Manassés, homens muito belicosos, que traziam escudo e espada, e entesavam o arco, e eram destros na guerra, houve quarenta e quatro mil e setecentos e sessenta, que saíam à peleja.""
","""Dos filhos de Rúben, dos gaditas, dos gaditas, dos gaditas, da meia tribo de Manassés, homens muito belicosos, que traziam escudo e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e quatro mil e
","""Havia quarenta e quatro mil, setecentos e sessenta homens armados, capazes de empunhar escudo e espada, de usar o arco, e preparados para a guerra das tribos de Rúben, de Gade e da meia tribo de Manassés.""
","""Nas tribos de Rúben, de Gade e de Manassés do Leste havia quarenta e quatro mil setecentos e sessenta soldados bem-treinados no uso de escudos, espadas e arco e flechas.""
","""Dos filhos de Rúben, dos gaditas e da meia tribo de Manassés, homens valentes, que traziam escudo e espada, entesavam o arco e eram treinados para a guerra, houve quarenta e quatro mil setecentos e sessenta, capazes de sair à batalha.""
","""As tribos de Rúben e Gade e a metade da tribo de Manassés tinham juntas quarenta e quatro mil e setecentos e sessenta homens de combate, capazes de empunhar escudo e espada, de usar o arco e treinados para a guerra.""
",17.60739710909911
3537,"""Mas Deus dá-lhe o corpo como quer e a cada semente, o seu próprio corpo.""
","""Mas Deus dá-lhe o corpo como quer e a cada <unk>
","""Deus, então, lhe dá um corpo novo bem bonito — exatamente a espécie que ele deseja que ela tenha; e uma espécie diferente de planta cresce de cada espécie de semente.""
","""Deus dá a essa semente o corpo que ele quer e dá a cada semente um corpo próprio.""
","""Mas Deus lhe dá corpo como ele quer dar e a cada uma das sementes dá o seu corpo apropriado.""
","""Mas Deus lhe dá um corpo, como determinou, e a cada espécie de semente dá seu corpo apropriado.""
",9.423743096468039
3538,"""E disse-lhes Jacó: Meus irmãos, donde sois? E disseram: Somos de Harã.""
","""E Jesus lhes disse: — Meus irmãos, irmãos, donde E disseram: — Somos de Harã.""
","""Jacó chegou até onde os pastores estavam, e perguntou-lhes: “Meus amigos, de onde vocês são?” “De Harã”, responderam.""
","""Jacó perguntou aos pastores: — De onde são vocês, meus amigos? — Somos de Harã — responderam eles.""
","""Jacó perguntou aos pastores: — De onde são vocês, meus irmãos? Responderam: — Somos de Harã.""
","""Jacó perguntou aos pastores: “Meus amigos, de onde são vocês?” “Somos de Harã”, responderam.""
",31.908872153486666
3539,"""Então, se ajuntaram contra ele as pessoas das províncias em roda, estenderam sobre ele a rede, e foi apanhado na sua cova.""
","""Então se ajuntaram contra ele as províncias das províncias em roda, e foi apanhado sobre ele e foi apanhado na sua cova.""
","""Finalmente, os exércitos vizinhos se reuniram, cercaram o leão, jogaram uma rede sobre ele e o prenderam na sua armadilha.""
","""Os povos se reuniram para combatê-lo; veio gente de todos os lados. Estenderam as suas redes de caça e o pegaram na armadilha.""
","""Então se ajuntaram contra ele os povos das províncias vizinhas. Estenderam sobre ele a rede, e ele foi apanhado na cova que fizeram.""
","""Então as nações vizinhas o atacaram. Estenderam sua rede para apanhá-lo, e ele foi pego na armadilha que fizeram.""
",33.79468125963495
3540,"""Quanto a mim, eis que estou nas vossas mãos; fazei de mim conforme o que for bom e reto aos vossos olhos.""
","""Quanto a mim, eis que estou nas suas mãos; façam de mim o que for bom e reto aos seus olhos.""
","""Quanto a mim, estou em suas mãos. Façam comigo o que acharem certo,""
","""Quanto a mim, estou nas mãos de vocês. Façam comigo o que acharem direito e justo.""
","""Quanto a mim, eis que estou nas mãos de vocês; façam comigo segundo lhes parecer bom e reto.""
","""Quanto a mim, estou nas mãos de vocês; façam comigo o que acharem bom e certo.""
",43.99331705265821
3541,"""quer humildes quer grandes, tanto ricos como pobres.""
","""Vocês são ricos como grandes, tanto ricos como pobres.""
","""Ouçam, pessoas importantes e humildes, ricos e pobres, ouçam as minhas palavras!""
","""tanto os poderosos como os humildes, tanto os ricos como os pobres!""
","""tanto os humildes como os poderosos, todos juntamente, os ricos e os pobres.""
","""gente do povo, homens importantes, ricos e pobres igualmente:""
",11.143946962403849
3542,"""E diz Efraim: Contudo, eu tenho-me enriquecido, tenho adquirido para mim grandes bens; em todo o meu trabalho, não acharão em mim iniquidade alguma que seja pecado.""
","""E diz o Efraim: <unk> eu tenho-me tenho sido adquirido em todo o meu trabalho, em todo o meu trabalho, não acharão alguma coisa que seja pecado.""
","""Israel, cheio de si, afirma: “Sou muito rico! E consegui tudo isso sozinho!” E ninguém pode nos acusar de termos ajuntado a nossa riqueza por meio de crime ou pecado.""
","""Eles dizem: “É verdade que somos ricos, mas ninguém pode nos acusar de termos ajuntado a nossa riqueza por meios desonestos.”""
","""Efraim diz: ‘Certamente fiquei rico! Encontrei muitas riquezas! Em todos esses meus esforços, não encontrarão em mim nenhum delito, nada que seja pecado.’""
","""Efraim orgulha-se e exclama: “Como fiquei rico e abastado! Em todos os trabalhos que realizei não encontrarão em mim nenhum crime ou pecado”.""
",11.369781110415222
3543,"""E os filhos de Carmi foram Acar, o perturbador de Israel, que pecou no anátema.""
","""Os filhos de Carmi foram Acar, o perturbador de Israel, que pecou no anátema.""
","""Acar, filho de Carmi, foi o homem que causou desgraça a Israel ao se apossar das coisas dedicadas a Deus.""
","""Acar , filho de Carmi, um dos descendentes de Zera, trouxe desgraça para o povo de Israel, por ter ficado com coisas conquistadas na guerra, as quais haviam sido dedicadas a Deus.""
","""Os filhos de Carmi foram: Acar, o perturbador de Israel, que pecou na coisa condenada.""
","""O filho de Carmi foi Acar. Ele causou desgraça a Israel ao violar a proibição de se apossar das coisas consagradas.""
",63.85414244951875
3544,"""e os que choram, como se não chorassem; e os que folgam, como se não folgassem; e os que compram, como se não possuíssem;""
","""e os que choram, como não chorassem; e os que folgam, e os que folgam, e os que não possuíssem;""
","""Os que choram, como se não estivessem chorando; os que estão felizes, como se não estivessem; os que compram, como se não fosse deles o que compraram;""
","""os que choram, como se não estivessem chorando; os que estão rindo, como se não estivessem rindo; os que compram, como se não fosse deles aquilo que compraram;""
","""mas também os que choram, como se não chorassem; os que se alegram, como se não se alegrassem; os que compram, como se nada possuíssem;""
","""aqueles que choram, como se não chorassem; os que estão felizes, como se não estivessem; os que compram algo, como se nada possuíssem;""
",22.635781080033635
3545,"""Portanto, eis que eu sou contra os profetas, diz o SENHOR, que furtam as minhas palavras, cada um ao seu companheiro.""
","""Portanto, eis que eu sou contra os profetas, diz o SENHOR, que furtam cada um ao seu companheiro.""
","""“Por isso, vou lutar contra os profetas que roubam as palavras uns dos outros e as anunciam como se fossem a minha mensagem.""
","""Eu sou contra esses profetas que roubam as palavras uns dos outros e as anunciam como se fossem a minha mensagem.""
","""Portanto, eis que eu sou contra esses profetas, diz o SENHOR, que roubam as minhas palavras uns dos outros.""
","""“Portanto”, declara o SENHOR, “estou contra os profetas que roubam uns dos outros as minhas palavras.""
",59.09609681333227
3546,"""e foram transportados para Siquém e depositados na sepultura que Abraão comprara por certa soma de dinheiro aos filhos de Hamor, pai de Siquém.""
","""e foram para Siquém e depositados na sepultura que Abraão comprara na sepultura que Abraão comprara
","""Seus corpos foram levados de volta para Siquém e sepultados no túmulo que Abraão tinha comprado dos filhos de Hamor, pai de Siquém, por um certo preço.""
","""Depois os corpos deles foram trazidos para Siquém e postos no túmulo que Abraão tinha comprado dos descendentes de Hamor por um certo preço.""
","""Depois eles foram transportados para Siquém e postos no túmulo que Abraão tinha comprado dos filhos de Hamor, em Siquém, pagando um certo preço.""
","""Seus corpos foram levados de volta a Siquém e colocados no túmulo que Abraão havia comprado ali dos filhos de Hamor, por certa quantia.""
",4.324047257351356
3547,"""E as sete espigas miúdas devoravam as sete espigas boas. E eu disse-o aos magos, mas ninguém houve que mo interpretasse.""
","""E as sete espigas miúdas devoravam as sete espigas devoravam as sete espigas <unk> E eu disse-o
","""E as espigas magras engoliram as sete espigas boas. Contei os sonhos aos magos, mas ninguém foi capaz de dizer o sentido deles”.""
","""e elas engoliram as sete espigas cheias e boas. Eu contei os sonhos aos adivinhos, mas nenhum deles foi capaz de explicá-los.""
","""As sete espigas mirradas devoravam as sete espigas boas. Contei isso aos magos, mas ninguém foi capaz de me dar a interpretação.""
","""As espigas magras engoliram as sete espigas boas. Contei isso aos magos, mas ninguém foi capaz de explicá-lo”.""
",16.628701046894577
3548,"""Por que dura a minha dor continuamente, e a minha ferida me dói, não admite cura? Serias tu para mim como ilusório ribeiro e como águas inconstantes?""
","""Por que dura a minha dor e a minha ferida me dói, não admite como ilusório para mim como ilusório
","""Por que o Senhor não cura essa dor, essa ferida na minha alma? Por que não me livra dos meus inimigos? Sua ajuda parece um riacho do deserto: um dia com água de sobra, outro dia completamente seco!""
","""Por que continuo a sofrer? Por que as minhas feridas doem sem parar? Por que elas não saram? Será que não posso confiar em ti? Será que és como um riacho que seca no verão?""
","""Por que a minha dor não passa, e a minha ferida me dói e não admite cura? Serias tu para mim como ribeiro ilusório, como águas que enganam?""
","""Por que é permanente a minha dor, e a minha ferida é grave e incurável? Por que te tornaste para mim como um riacho seco, cujos mananciais falham?""
",23.85686328856404
3549,"""E fez  como Moisés lhe dissera, pelejando contra Amaleque; mas Moisés, Arão e Hur subiram ao cume do outeiro.""
","""E Arão fez como Moisés lhe tinha dissera, mas Moisés, Arão e Hur e Hur subiram ao alto do outeiro.""
","""fez o que Moisés mandou, e lutou contra os amalequitas. Moisés, Arão e Hur subiram até o alto do monte.""
","""fez o que Moisés havia ordenado e foi combater os amalequitas. Enquanto isso, Moisés, Arão e Hur subiram até o alto do monte.""
","""fez como Moisés lhe havia ordenado e lutou contra os amalequitas. Porém Moisés, Arão e Hur subiram para o alto do monte.""
","""foi então lutar contra os amalequitas, conforme Moisés tinha ordenado. Moisés, Arão e Hur, porém, subiram ao alto da colina.""
",34.04797711336685
3550,"""A duração da nossa vida é de setenta anos, e se alguns, pela sua robustez, chegam a oitenta anos, o melhor deles é canseira e enfado, pois passa rapidamente, e nós voamos.""
","""A duração da nossa vida é de setenta anos, e se alguns, pela sua robustez, oitenta anos, o melhor deles é canseira o melhor deles é canseira
","""O limite de nossa vida chega aos setenta anos, e só alguns, os mais fortes, conseguem chegar aos oitenta; entretanto, são anos difíceis e sofridos, pois a vida passa depressa, e nós desaparecemos.""
","""Só vivemos uns setenta anos, e os mais fortes chegam aos oitenta, mas esses anos só trazem canseira e aflições. A vida passa logo, e nós desaparecemos.""
","""Os dias da nossa vida sobem a setenta anos ou, em havendo vigor, a oitenta; neste caso, o melhor deles é canseira e enfado, porque tudo passa rapidamente, e nós voamos.""
","""Os anos de nossa vida chegam a setenta, ou a oitenta para os que têm mais vigor; entretanto, são anos difíceis e cheios de sofrimento, pois a vida passa depressa, e nós voamos!""
",27.6402117931267
